"","cited","citing"
"436","10.1073/pnas.71.10.4135","10.1103/physreve.89.062716"
"437","10.1073/pnas.71.10.4135","10.1103/physreve.89.062108"
"438","10.1073/pnas.71.10.4135","10.1073/pnas.2021860119"
"439","10.1073/pnas.71.10.4135","10.1073/pnas.0501062102"
"440","10.1073/pnas.71.10.4135","10.1146/annurev.biochem.66.1.679"
"441","10.1073/pnas.71.10.4135","10.1146/annurev.biochem.70.1.415"
"442","10.1073/pnas.71.10.4135","10.3390/ijms232314728"
"443","10.1073/pnas.71.10.4135","10.1007/bf02084158"
"444","10.1073/pnas.71.10.4135","10.1021/ci0400213"
"445","10.1073/pnas.71.10.4135","10.1126/science.abj2040"
"446","10.1073/pnas.71.10.4135","10.1039/c2cp42041d"
"447","10.1073/pnas.71.10.4135","10.1103/physreve.96.012405"
"448","10.1073/pnas.71.10.4135","10.1103/physreve.95.042408"
"449","10.1073/pnas.71.10.4135","10.1007/bf00369898"
"450","10.1073/pnas.71.10.4135","10.7554/elife.02218"
"451","10.1073/pnas.71.10.4135","10.7554/elife.02272"
"452","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)62669-4"
"453","10.1073/pnas.71.10.4135","10.1074/jbc.m611294200"
"454","10.1073/pnas.71.10.4135","10.1098/rsta.2016.0343"
"455","10.1073/pnas.71.10.4135","10.1039/c004635c"
"456","10.1073/pnas.71.10.4135","10.1101/sqb.2001.66.249"
"457","10.1073/pnas.71.10.4135","10.1101/sqb.2001.66.17"
"458","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1978.tb20927.x"
"459","10.1073/pnas.71.10.4135","10.1080/15476286.2016.1256535"
"460","10.1073/pnas.71.10.4135","10.1093/nar/gks769"
"461","10.1073/pnas.71.10.4135","10.1093/nar/gkl586"
"462","10.1073/pnas.71.10.4135","10.3390/molecules200916643"
"463","10.1073/pnas.71.10.4135","10.1002/ange.202114581"
"464","10.1073/pnas.71.10.4135","10.1021/jp106657a"
"465","10.1073/pnas.71.10.4135","10.1063/1.4938009"
"466","10.1073/pnas.71.10.4135","10.1021/jp0124645"
"467","10.1073/pnas.71.10.4135","10.1371/journal.pbio.0000028"
"468","10.1073/pnas.71.10.4135","10.1534/genetics.120.303813"
"469","10.1073/pnas.71.10.4135","10.1016/s0375-9601(03)00205-6"
"470","10.1073/pnas.71.10.4135","10.1103/physreve.89.022712"
"471","10.1073/pnas.71.10.4135","10.1016/j.celrep.2018.09.008"
"472","10.1073/pnas.71.10.4135","10.3389/fimmu.2021.673196"
"473","10.1073/pnas.71.10.4135","10.1073/pnas.2119315119"
"474","10.1073/pnas.71.10.4135","10.15252/embr.202357561"
"475","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-121219-081656"
"476","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-121219-081542"
"477","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-052118-115534"
"478","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-060414-034148"
"479","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-050511-102240"
"480","10.1073/pnas.71.10.4135","10.1021/bi00505a034"
"481","10.1073/pnas.71.10.4135","10.1103/physreve.95.012152"
"482","10.1073/pnas.71.10.4135","10.1103/physreve.94.052404"
"483","10.1073/pnas.71.10.4135","10.1021/jp102400u"
"484","10.1073/pnas.71.10.4135","10.1088/1361-6633/aab3ed"
"485","10.1073/pnas.71.10.4135","10.1088/1361-6633/aaa628"
"486","10.1073/pnas.71.10.4135","10.1088/1361-6633/aa995b"
"487","10.1073/pnas.71.10.4135","10.1088/1361-6633/aa5aeb"
"488","10.1073/pnas.71.10.4135","10.1016/s0968-0004(02)02064-9"
"489","10.1073/pnas.71.10.4135","10.1016/s0968-0004(00)01737-0"
"490","10.1073/pnas.71.10.4135","10.1016/j.sbi.2021.11.005"
"491","10.1073/pnas.71.10.4135","10.1074/jbc.m205126200"
"492","10.1073/pnas.71.10.4135","10.1098/rsta.2013.0110"
"493","10.1073/pnas.71.10.4135","10.1034/j.1600-065x.2002.18516.x"
"494","10.1073/pnas.71.10.4135","10.1002/anie.200900647"
"495","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2011.08.023"
"496","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2011.03.006"
"497","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2010.04.001"
"498","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2009.10.017"
"499","10.1073/pnas.71.10.4135","10.1093/nar/gkr525"
"500","10.1073/pnas.71.10.4135","10.1016/0014-5793(83)80169-0"
"501","10.1073/pnas.71.10.4135","10.1371/journal.pone.0200241"
"502","10.1073/pnas.71.10.4135","10.1371/journal.pone.0202331"
"503","10.1073/pnas.71.10.4135","10.1021/jp0139538"
"504","10.1073/pnas.71.10.4135","10.1103/physrevlett.110.248102"
"505","10.1073/pnas.71.10.4135","10.7498/aps.65.188702"
"506","10.1073/pnas.71.10.4135","10.1534/genetics.116.197590"
"507","10.1073/pnas.71.10.4135","10.1016/s0301-4622(02)00145-x"
"508","10.1073/pnas.71.10.4135","10.1016/s0301-4622(02)00160-6"
"509","10.1073/pnas.71.10.4135","10.1073/pnas.2103598118"
"510","10.1073/pnas.71.10.4135","10.1073/pnas.2102881118"
"511","10.1073/pnas.71.10.4135","10.1073/pnas.1506823112"
"512","10.1073/pnas.71.10.4135","10.1073/pnas.0408210101"
"513","10.1073/pnas.71.10.4135","10.1038/msb.2010.99"
"514","10.1073/pnas.71.10.4135","10.1038/ncb0306-209"
"515","10.1073/pnas.71.10.4135","10.1007/s10955-022-03037-8"
"516","10.1073/pnas.71.10.4135","10.1016/0014-5793(88)81225-0"
"517","10.1073/pnas.71.10.4135","10.1088/1478-3975/aceecd"
"518","10.1073/pnas.71.10.4135","10.1002/ange.202317997"
"519","10.1073/pnas.71.10.4135","10.1021/bi00459a014"
"520","10.1073/pnas.71.10.4135","10.1103/physreve.93.056401"
"521","10.1073/pnas.71.10.4135","10.1103/physreve.93.042420"
"522","10.1073/pnas.71.10.4135","10.1103/physreve.93.042419"
"523","10.1073/pnas.71.10.4135","10.1021/jp910730s"
"524","10.1073/pnas.71.10.4135","10.1088/0034-4885/75/7/076601"
"525","10.1073/pnas.71.10.4135","10.1088/0034-4885/75/2/026601"
"526","10.1073/pnas.71.10.4135","10.1088/0034-4885/70/7/r02"
"527","10.1073/pnas.71.10.4135","10.1016/j.tibs.2020.10.006"
"528","10.1073/pnas.71.10.4135","10.1016/j.tibs.2018.10.009"
"529","10.1073/pnas.71.10.4135","10.1074/jbc.m005819200"
"530","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)89185-8"
"531","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)86634-6"
"532","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)83740-1"
"533","10.1073/pnas.71.10.4135","10.1074/jbc.m605856200"
"534","10.1073/pnas.71.10.4135","10.1002/anie.198510151"
"535","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2008.07.006"
"536","10.1073/pnas.71.10.4135","10.1128/br.40.3.552-590.1976"
"537","10.1073/pnas.71.10.4135","10.1038/ncomms13881"
"538","10.1073/pnas.71.10.4135","10.1093/nar/gkq763"
"539","10.1073/pnas.71.10.4135","10.1038/embor.2011.83"
"540","10.1073/pnas.71.10.4135","10.1007/s10522-008-9171-5"
"541","10.1073/pnas.71.10.4135","10.1002/2211-5463.12362"
"542","10.1073/pnas.71.10.4135","10.1103/physrevx.11.031055"
"543","10.1073/pnas.71.10.4135","10.1103/physrevx.11.031015"
"544","10.1073/pnas.71.10.4135","10.1103/physrevx.10.011066"
"545","10.1073/pnas.71.10.4135","10.1103/physrevx.9.041054"
"546","10.1073/pnas.71.10.4135","10.1103/physrevx.9.031012"
"547","10.1073/pnas.71.10.4135","10.1103/physrevlett.110.218102"
"548","10.1073/pnas.71.10.4135","10.1103/physrevlett.110.188101"
"549","10.1073/pnas.71.10.4135","10.1534/genetics.113.153197"
"550","10.1073/pnas.71.10.4135","10.1038/srep36314"
"551","10.1073/pnas.71.10.4135","10.1073/pnas.2026786118"
"552","10.1073/pnas.71.10.4135","10.1016/0014-5793(86)80222-8"
"553","10.1073/pnas.71.10.4135","10.1016/0014-5793(85)80065-x"
"554","10.1073/pnas.71.10.4135","10.3390/e25060881"
"555","10.1073/pnas.71.10.4135","10.1126/science.8446896"
"556","10.1073/pnas.71.10.4135","10.1021/bi1009776"
"557","10.1073/pnas.71.10.4135","10.1016/j.tibs.2012.04.001"
"558","10.1073/pnas.71.10.4135","10.1016/j.tibs.2012.02.009"
"559","10.1073/pnas.71.10.4135","10.1016/j.tibs.2006.07.006"
"560","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)34436-3"
"561","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)33788-2"
"562","10.1073/pnas.71.10.4135","10.1074/jbc.m603388200"
"563","10.1073/pnas.71.10.4135","10.1074/jbc.m602870200"
"564","10.1073/pnas.71.10.4135","10.1088/1742-5468/aace2d"
"565","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2007.07.025"
"566","10.1073/pnas.71.10.4135","10.1038/ncomms13314"
"567","10.1073/pnas.71.10.4135","10.1016/j.febslet.2014.07.013"
"568","10.1073/pnas.71.10.4135","10.1371/journal.pone.0055230"
"569","10.1073/pnas.71.10.4135","10.1103/physrevx.7.021049"
"570","10.1073/pnas.71.10.4135","10.1103/physrevx.7.021004"
"571","10.1073/pnas.71.10.4135","10.1103/physrevx.6.041064"
"572","10.1073/pnas.71.10.4135","10.1103/physrevx.6.021022"
"573","10.1073/pnas.71.10.4135","10.1103/physrevx.5.041039"
"574","10.1073/pnas.71.10.4135","10.1103/physrevx.4.021016"
"575","10.1073/pnas.71.10.4135","10.1016/s0166-1280(02)00118-5"
"576","10.1073/pnas.71.10.4135","10.3389/fcimb.2019.00152"
"577","10.1073/pnas.71.10.4135","10.1103/physreve.87.032702"
"578","10.1073/pnas.71.10.4135","10.1128/mcb.14.12.8107-8116.1994"
"579","10.1073/pnas.71.10.4135","10.1073/pnas.2024300118"
"580","10.1073/pnas.71.10.4135","10.1073/pnas.1420903112"
"581","10.1073/pnas.71.10.4135","10.1016/s0165-2478(99)00030-9"
"582","10.1073/pnas.71.10.4135","10.1016/s0165-2478(99)00031-0"
"583","10.1073/pnas.71.10.4135","10.1016/j.tig.2009.07.005"
"584","10.1073/pnas.71.10.4135","10.1016/j.ceb.2023.102285"
"585","10.1073/pnas.71.10.4135","10.1126/science.aau5721"
"586","10.1073/pnas.71.10.4135","10.1126/science.aaw6434"
"587","10.1073/pnas.71.10.4135","10.1088/0953-8984/18/14/s03"
"588","10.1073/pnas.71.10.4135","10.1016/s0968-0004(03)00066-5"
"589","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)70100-8"
"590","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)43845-2"
"591","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)38194-2"
"592","10.1073/pnas.71.10.4135","10.1111/j.1742-4658.2011.08283.x"
"593","10.1073/pnas.71.10.4135","10.1021/cr300513p"
"594","10.1073/pnas.71.10.4135","10.1016/j.molcel.2010.10.020"
"595","10.1073/pnas.71.10.4135","10.1016/j.molcel.2010.07.014"
"596","10.1073/pnas.71.10.4135","10.1016/j.molcel.2010.06.009"
"597","10.1073/pnas.71.10.4135","10.1016/0014-5793(82)80693-5"
"598","10.1073/pnas.71.10.4135","10.1007/bf01960616"
"599","10.1073/pnas.71.10.4135","10.1002/ange.201001436"
"600","10.1073/pnas.71.10.4135","10.1021/jacs.6b05628"
"601","10.1073/pnas.71.10.4135","10.1083/jcb.201804136"
"602","10.1073/pnas.71.10.4135","10.1063/5.0094307"
"603","10.1073/pnas.71.10.4135","10.1088/1367-2630/ab1043"
"604","10.1073/pnas.71.10.4135","10.1016/j.tpb.2019.03.007"
"605","10.1073/pnas.71.10.4135","10.1103/physrevresearch.2.033524"
"606","10.1073/pnas.71.10.4135","10.1007/bf02705188"
"607","10.1073/pnas.71.10.4135","10.1016/j.jmb.2018.05.040"
"608","10.1073/pnas.71.10.4135","10.1016/j.physrep.2011.09.001"
"609","10.1073/pnas.71.10.4135","10.7124/bc.0001ee"
"610","10.1073/pnas.71.10.4135","10.1007/s12064-021-00354-6"
"611","10.1073/pnas.71.10.4135","10.1007/s12064-021-00342-w"
"612","10.1073/pnas.71.10.4135","10.1007/s12064-011-0134-z"
"613","10.1073/pnas.71.10.4135","10.1128/mcb.00165-16"
"614","10.1073/pnas.71.10.4135","10.1073/pnas.97.20.10679"
"615","10.1073/pnas.71.10.4135","10.1073/pnas.121171998"
"616","10.1073/pnas.71.10.4135","10.1073/pnas.1300752110"
"617","10.1073/pnas.71.10.4135","10.1038/nature07582"
"618","10.1073/pnas.71.10.4135","10.1038/278857a0"
"619","10.1073/pnas.71.10.4135","10.1038/nphys3230"
"620","10.1073/pnas.71.10.4135","10.1016/j.coisb.2022.100438"
"621","10.1073/pnas.71.10.4135","10.1016/j.coisb.2022.100434"
"622","10.1073/pnas.71.10.4135","10.1016/j.coisb.2022.100435"
"623","10.1073/pnas.71.10.4135","10.1038/nri1374"
"624","10.1073/pnas.71.10.4135","10.1002/bies.202300188"
"625","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.9b03757"
"626","10.1073/pnas.71.10.4135","10.1016/j.cell.2021.03.007"
"627","10.1073/pnas.71.10.4135","10.1038/nsmb1183"
"628","10.1073/pnas.71.10.4135","10.1038/nsmb1093"
"629","10.1073/pnas.71.10.4135","10.1038/nsmb831"
"630","10.1073/pnas.71.10.4135","10.1074/jbc.r117.807453"
"631","10.1073/pnas.71.10.4135","10.7554/elife.74509"
"632","10.1073/pnas.71.10.4135","10.1007/bf00328706"
"633","10.1073/pnas.71.10.4135","10.1007/bf00326064"
"634","10.1073/pnas.71.10.4135","10.1088/1742-5468/2015/00/p07025"
"635","10.1073/pnas.71.10.4135","10.1088/1742-5468/2015/06/p06001"
"636","10.1073/pnas.71.10.4135","10.1002/pmic.201300187"
"637","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1997.00408.x"
"638","10.1073/pnas.71.10.4135","10.1038/ncomms12307"
"639","10.1073/pnas.71.10.4135","10.1093/nar/gkp041"
"640","10.1073/pnas.71.10.4135","10.1016/0014-5793(85)81015-2"
"641","10.1073/pnas.71.10.4135","10.1016/j.febslet.2013.05.009"
"642","10.1073/pnas.71.10.4135","10.1371/journal.pone.0100635"
"643","10.1073/pnas.71.10.4135","10.1021/ja1061399"
"644","10.1073/pnas.71.10.4135","10.1007/s00422-020-00846-6"
"645","10.1073/pnas.71.10.4135","10.1103/physrevlett.126.080601"
"646","10.1073/pnas.71.10.4135","10.1103/physrevlett.109.118103"
"647","10.1073/pnas.71.10.4135","10.3389/fbioe.2020.00893"
"648","10.1073/pnas.71.10.4135","10.1209/0295-5075/96/60004"
"649","10.1073/pnas.71.10.4135","10.1103/physreve.85.061920"
"650","10.1073/pnas.71.10.4135","10.1016/j.celrep.2013.09.007"
"651","10.1073/pnas.71.10.4135","10.4049/jimmunol.172.5.2994"
"652","10.1073/pnas.71.10.4135","10.1007/s00294-019-00995-7"
"653","10.1073/pnas.71.10.4135","10.1002/wrna.24"
"654","10.1073/pnas.71.10.4135","10.1073/pnas.2006731117"
"655","10.1073/pnas.71.10.4135","10.1073/pnas.0305962101"
"656","10.1073/pnas.71.10.4135","10.1016/s0006-3495(02)75633-6"
"657","10.1073/pnas.71.10.4135","10.1016/s0006-3495(00)76531-3"
"658","10.1073/pnas.71.10.4135","10.7554/elife.81608"
"659","10.1073/pnas.71.10.4135","10.7554/elife.75263"
"660","10.1073/pnas.71.10.4135","10.1038/s41467-023-40404-9"
"661","10.1073/pnas.71.10.4135","10.1021/bi00319a029"
"662","10.1073/pnas.71.10.4135","10.1126/sciadv.abl9812"
"663","10.1073/pnas.71.10.4135","10.1007/s12192-019-00998-w"
"664","10.1073/pnas.71.10.4135","10.1074/jbc.271.2.646"
"665","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)86519-5"
"666","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)54888-2"
"667","10.1073/pnas.71.10.4135","10.1016/s0165-2478(99)00030-9"
"668","10.1073/pnas.71.10.4135","10.1074/jbc.m507470200"
"669","10.1073/pnas.71.10.4135","10.1088/1742-5468/2010/10/p10009"
"670","10.1073/pnas.71.10.4135","10.1016/j.jtbi.2006.04.009"
"671","10.1073/pnas.71.10.4135","10.1128/jvi.25.1.73-77.1978"
"672","10.1073/pnas.71.10.4135","10.1128/jvi.79.18.11555-11558.2005"
"673","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1982.tb07006.x"
"674","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1981.tb06298.x"
"675","10.1073/pnas.71.10.4135","10.1038/s41467-020-19395-4"
"676","10.1073/pnas.71.10.4135","10.1016/0014-5793(81)80076-2"
"677","10.1073/pnas.71.10.4135","10.1016/j.febslet.2011.12.024"
"678","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-040320-103630"
"679","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-071921-122857"
"680","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-060815-014818"
"681","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-060614-034150"
"682","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-060713-035546"
"683","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-113009-092313"
"684","10.1073/pnas.71.10.4135","10.1146/annurev-biochem-060408-173330"
"685","10.1073/pnas.71.10.4135","10.1146/annurev.biochem.77.070606.101431"
"686","10.1073/pnas.71.10.4135","10.1146/annurev.biochem.74.061903.155440"
"687","10.1073/pnas.71.10.4135","10.1146/annurev.biochem.73.011303.073723"
"688","10.1073/pnas.71.10.4135","10.1016/j.ymeth.2019.02.014"
"689","10.1073/pnas.71.10.4135","10.15406/mojabb.2018.02.00043"
"690","10.1073/pnas.71.10.4135","10.1002/ijch.201400018"
"691","10.1073/pnas.71.10.4135","10.1119/5.0060279"
"692","10.1073/pnas.71.10.4135","10.1111/j.1365-2958.1992.tb01516.x"
"693","10.1073/pnas.71.10.4135","10.1128/mcb.5.4.816-822.1985"
"694","10.1073/pnas.71.10.4135","10.1073/pnas.2008509117"
"695","10.1073/pnas.71.10.4135","10.1073/pnas.2010804117"
"696","10.1073/pnas.71.10.4135","10.1073/pnas.2008303117"
"697","10.1073/pnas.71.10.4135","10.1073/pnas.0808831105"
"698","10.1073/pnas.71.10.4135","10.1016/s0006-3495(03)74955-8"
"699","10.1073/pnas.71.10.4135","10.1038/35107180"
"700","10.1073/pnas.71.10.4135","10.1002/qua.560160712"
"701","10.1073/pnas.71.10.4135","10.1126/science.1334572"
"702","10.1073/pnas.71.10.4135","10.3109/10409239309085137"
"703","10.1073/pnas.71.10.4135","10.1080/10409239891204189"
"704","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)37742-6"
"705","10.1073/pnas.71.10.4135","10.1016/s0165-2478(99)00031-0"
"706","10.1073/pnas.71.10.4135","10.1371/journal.pone.0121681"
"707","10.1073/pnas.71.10.4135","10.1021/acs.langmuir.0c01763"
"708","10.1073/pnas.71.10.4135","10.1093/nar/gkac270"
"709","10.1073/pnas.71.10.4135","10.1093/nar/gkac171"
"710","10.1073/pnas.71.10.4135","10.1002/em.2860080511"
"711","10.1073/pnas.71.10.4135","10.1016/j.ymeth.2017.01.006"
"712","10.1073/pnas.71.10.4135","10.1119/10.0000634"
"713","10.1073/pnas.71.10.4135","10.1002/bies.202000055"
"714","10.1073/pnas.71.10.4135","10.1002/bies.201900135"
"715","10.1073/pnas.71.10.4135","10.1002/bies.201800244"
"716","10.1073/pnas.71.10.4135","10.1111/j.1365-2958.1994.tb01001.x"
"717","10.1073/pnas.71.10.4135","10.1002/cbdv.200790164"
"718","10.1073/pnas.71.10.4135","10.1016/j.cam.2004.07.035"
"719","10.1073/pnas.71.10.4135","10.1073/pnas.030541097"
"720","10.1073/pnas.71.10.4135","10.1073/pnas.1323856111"
"721","10.1073/pnas.71.10.4135","10.1016/0014-5793(83)80026-x"
"722","10.1073/pnas.71.10.4135","10.1002/qua.560140743"
"723","10.1073/pnas.71.10.4135","10.1126/science.3898363"
"724","10.1073/pnas.71.10.4135","10.1088/2399-6528/aab654"
"725","10.1073/pnas.71.10.4135","10.1261/rna.054486.115"
"726","10.1073/pnas.71.10.4135","10.1016/j.bmc.2021.116207"
"727","10.1073/pnas.71.10.4135","10.1074/jbc.270.44.26377"
"728","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)34482-x"
"729","10.1073/pnas.71.10.4135","10.1074/jbc.ra120.013824"
"730","10.1073/pnas.71.10.4135","10.1007/bf02428051"
"731","10.1073/pnas.71.10.4135","10.1098/rsif.2021.0883"
"732","10.1073/pnas.71.10.4135","10.1098/rsif.2019.0198"
"733","10.1073/pnas.71.10.4135","10.1002/pmic.200600442"
"734","10.1073/pnas.71.10.4135","10.1016/j.ifacol.2016.12.144"
"735","10.1073/pnas.71.10.4135","10.1016/j.crhy.2015.09.004"
"736","10.1073/pnas.71.10.4135","10.1080/08927029308048269"
"737","10.1073/pnas.71.10.4135","10.1016/j.molcel.2022.04.017"
"738","10.1073/pnas.71.10.4135","10.1016/j.molcel.2020.04.029"
"739","10.1073/pnas.71.10.4135","10.1016/j.bbamcr.2014.10.025"
"740","10.1073/pnas.71.10.4135","10.1146/annurev-conmatphys-031218-013309"
"741","10.1073/pnas.71.10.4135","10.1146/annurev-conmatphys-031214-014803"
"742","10.1073/pnas.71.10.4135","10.1146/annurev-conmatphys-031113-133924"
"743","10.1073/pnas.71.10.4135","10.1103/physrevlett.124.028101"
"744","10.1073/pnas.71.10.4135","10.1002/bies.201200092"
"745","10.1073/pnas.71.10.4135","10.1111/j.1365-2958.1991.tb01872.x"
"746","10.1073/pnas.71.10.4135","10.1073/pnas.1920873117"
"747","10.1073/pnas.71.10.4135","10.1073/pnas.0805209105"
"748","10.1073/pnas.71.10.4135","10.1073/pnas.0802049105"
"749","10.1073/pnas.71.10.4135","10.1038/416281a"
"750","10.1073/pnas.71.10.4135","10.1016/0014-5793(83)80169-0"
"751","10.1073/pnas.71.10.4135","10.1261/rna.039792.113"
"752","10.1073/pnas.71.10.4135","10.1128/jb.179.14.4567-4574.1997"
"753","10.1073/pnas.71.10.4135","10.1088/1572-9494/ac3993"
"754","10.1073/pnas.71.10.4135","10.1007/bf00425749"
"755","10.1073/pnas.71.10.4135","10.1101/gr.225615.117"
"756","10.1073/pnas.71.10.4135","10.1098/rsif.2016.0990"
"757","10.1073/pnas.71.10.4135","10.1586/erm.10.89"
"758","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1988.tb14289.x"
"759","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09630.x"
"760","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1983.tb07643.x"
"761","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09970.x"
"762","10.1073/pnas.71.10.4135","10.1016/j.molcel.2019.07.009"
"763","10.1073/pnas.71.10.4135","10.1016/j.molcel.2019.06.041"
"764","10.1073/pnas.71.10.4135","10.1016/j.molcel.2018.08.021"
"765","10.1073/pnas.71.10.4135","10.1016/j.coisb.2019.10.017"
"766","10.1073/pnas.71.10.4135","10.1016/j.coisb.2019.10.008"
"767","10.1073/pnas.71.10.4135","10.1016/j.cels.2021.05.013"
"768","10.1073/pnas.71.10.4135","10.1016/j.cels.2019.07.008"
"769","10.1073/pnas.71.10.4135","10.1007/s10955-015-1445-0"
"770","10.1073/pnas.71.10.4135","10.1007/s10955-015-1444-1"
"771","10.1073/pnas.71.10.4135","10.1007/s10955-015-1440-5"
"772","10.1073/pnas.71.10.4135","10.1007/s10955-015-1431-6"
"773","10.1073/pnas.71.10.4135","10.1007/s10955-015-1399-2"
"774","10.1073/pnas.71.10.4135","10.1007/s10955-015-1332-8"
"775","10.1073/pnas.71.10.4135","10.1128/ec.3.2.331-338.2004"
"776","10.1073/pnas.71.10.4135","10.1126/stke.3762007pe9"
"777","10.1073/pnas.71.10.4135","10.35459/tbp.2019.000101"
"778","10.1073/pnas.71.10.4135","10.1128/cmr.16.3.430-450.2003"
"779","10.1073/pnas.71.10.4135","10.1097/coh.0b013e32834dde31"
"780","10.1073/pnas.71.10.4135","10.1038/srep05688"
"781","10.1073/pnas.71.10.4135","10.1007/s00412-011-0340-y"
"782","10.1073/pnas.71.10.4135","10.1007/s00412-010-0298-1"
"783","10.1073/pnas.71.10.4135","10.1073/pnas.1904469117"
"784","10.1073/pnas.71.10.4135","10.1073/pnas.1911188117"
"785","10.1073/pnas.71.10.4135","10.1073/pnas.1911028117"
"786","10.1073/pnas.71.10.4135","10.1073/pnas.162369099"
"787","10.1073/pnas.71.10.4135","10.1016/0014-5793(82)80693-5"
"788","10.1073/pnas.71.10.4135","10.1016/0014-5793(81)80076-2"
"789","10.1073/pnas.71.10.4135","10.1126/science.8446899"
"790","10.1073/pnas.71.10.4135","10.1021/bi00663a034"
"791","10.1073/pnas.71.10.4135","10.1261/rna.2232710"
"792","10.1073/pnas.71.10.4135","10.1261/rna.2201210"
"793","10.1073/pnas.71.10.4135","10.1261/rna.1530509"
"794","10.1073/pnas.71.10.4135","10.1261/rna.735107"
"795","10.1073/pnas.71.10.4135","10.1261/rna.552007"
"796","10.1073/pnas.71.10.4135","10.1261/rna.412707"
"797","10.1073/pnas.71.10.4135","10.1261/rna.294907"
"798","10.1073/pnas.71.10.4135","10.1016/s0968-0004(02)02149-7"
"799","10.1073/pnas.71.10.4135","10.1016/s0092-8674(02)01086-3"
"800","10.1073/pnas.71.10.4135","10.1016/s0092-8674(02)00619-0"
"801","10.1073/pnas.71.10.4135","10.1042/bst20120068"
"802","10.1073/pnas.71.10.4135","10.1007/s40484-020-0201-x"
"803","10.1073/pnas.71.10.4135","10.1038/s41594-021-00632-3"
"804","10.1073/pnas.71.10.4135","10.1038/s41594-018-0030-z"
"805","10.1073/pnas.71.10.4135","10.1088/0253-6102/62/4/12"
"806","10.1073/pnas.71.10.4135","10.1074/jbc.ra119.007554"
"807","10.1073/pnas.71.10.4135","10.1007/bf00425571"
"808","10.1073/pnas.71.10.4135","10.1007/bf00430434"
"809","10.1073/pnas.71.10.4135","10.1007/bf00383516"
"810","10.1073/pnas.71.10.4135","10.1098/rsif.2013.0489"
"811","10.1073/pnas.71.10.4135","10.1038/ncomms6849"
"812","10.1073/pnas.71.10.4135","10.1021/acs.chemrev.0c00819"
"813","10.1073/pnas.71.10.4135","10.1021/acs.chemrev.9b00620"
"814","10.1073/pnas.71.10.4135","10.1021/acs.chemrev.9b00254"
"815","10.1073/pnas.71.10.4135","10.1034/j.1600-0854.2003.40202.x"
"816","10.1073/pnas.71.10.4135","10.1034/j.1600-0854.2002.030402.x"
"817","10.1073/pnas.71.10.4135","10.1371/journal.pone.0218930"
"818","10.1073/pnas.71.10.4135","10.1371/journal.pone.0119588"
"819","10.1073/pnas.71.10.4135","10.1371/journal.pone.0001021"
"820","10.1073/pnas.71.10.4135","10.1371/journal.pone.0000468"
"821","10.1073/pnas.71.10.4135","10.1088/1367-2630/ac0389"
"822","10.1073/pnas.71.10.4135","10.1088/1367-2630/abecb0"
"823","10.1073/pnas.71.10.4135","10.1103/physrevresearch.4.023234"
"824","10.1073/pnas.71.10.4135","10.1142/s0217979218400015"
"825","10.1073/pnas.71.10.4135","10.1103/physrevlett.123.038101"
"826","10.1073/pnas.71.10.4135","10.3389/fphy.2019.00014"
"827","10.1073/pnas.71.10.4135","10.1103/physics.9.12"
"828","10.1073/pnas.71.10.4135","10.1103/physics.3.49"
